VIGENCIA,CODIGO DANE,MUNICIPIOS,Sectores,Valor
2016,41357,Iquira,Zonas Comercial Urbano,64
2016,41357,Iquira,Zonas Comercial Rural,13
2016,41357,Iquira,Zonas Oficial Urbano,22
2016,41357,Iquira,Zonas Oficial Rural,56
2016,41359,Isnos,Zonas Residencial Urbano,1620
2016,41359,Isnos,Zonas Residencial Rural,4626
2016,41359,Isnos,Zonas Comercial Urbano,209
2016,41359,Isnos,Zonas Comercial Rural,23
2016,41359,Isnos,Zonas Oficial Urbano,17
2016,41359,Isnos,Zonas Oficial Rural,104
2016,41378,La Argentina,Zonas Residencial Urbano,1709
2016,41378,La Argentina,Zonas Residencial Rural,1992
2016,41378,La Argentina,Zonas Comercial Urbano,46
2016,41378,La Argentina,Zonas Comercial Rural,7
2016,41378,La Argentina,Zonas Oficial Urbano,23
2016,41378,La Argentina,Zonas Oficial Rural,33
2016,41396,La Plata,Zonas Residencial Urbano,8872
2016,41396,La Plata,Zonas Residencial Rural,7260
2016,41396,La Plata,Zonas Comercial Urbano,787
2016,41396,La Plata,Zonas Comercial Rural,19
2016,41396,La Plata,Zonas Oficial Urbano,104
2016,41396,La Plata,Zonas Oficial Rural,172
2016,41483,Nátaga,Zonas Residencial Urbano,827
2016,41483,Nátaga,Zonas Residencial Rural,1048
2016,41483,Nátaga,Zonas Comercial Urbano,42
2016,41483,Nátaga,Zonas Comercial Rural,2
2016,41483,Nátaga,Zonas Oficial Urbano,49
2016,41483,Nátaga,Zonas Oficial Rural,30
2016,41503,Oporapa,Zonas Residencial Urbano,682
2016,41503,Oporapa,Zonas Residencial Rural,2450
2016,41503,Oporapa,Zonas Comercial Urbano,39
2016,41503,Oporapa,Zonas Comercial Rural,7
2016,41503,Oporapa,Zonas Oficial Urbano,20
2016,41503,Oporapa,Zonas Oficial Rural,44
2016,41518,Paicol,Zonas Residencial Urbano,957
2016,41518,Paicol,Zonas Residencial Rural,1181
2016,41518,Paicol,Zonas Comercial Urbano,33
2016,41518,Paicol,Zonas Comercial Rural,4
2016,41518,Paicol,Zonas Oficial Urbano,18
2016,41518,Paicol,Zonas Oficial Rural,36
2016,41524,Palermo,Zonas Residencial Urbano,5429
2016,41524,Palermo,Zonas Residencial Rural,3057
2016,41524,Palermo,Zonas Comercial Urbano,357
2016,41524,Palermo,Zonas Comercial Rural,159
2016,41524,Palermo,Zonas Oficial Urbano,57
2016,41524,Palermo,Zonas Oficial Rural,85
2016,41530,Palestina,Zonas Residencial Urbano,513
2016,41530,Palestina,Zonas Residencial Rural,2488
2016,41530,Palestina,Zonas Comercial Urbano,76
2016,41530,Palestina,Zonas Comercial Rural,6
2016,41530,Palestina,Zonas Oficial Urbano,20
2016,41530,Palestina,Zonas Oficial Rural,78
2016,41548,Pital,Zonas Residencial Urbano,1686
2016,41548,Pital,Zonas Residencial Rural,2750
2016,41548,Pital,Zonas Comercial Urbano,117
2016,41548,Pital,Zonas Comercial Rural,13
2016,41548,Pital,Zonas Oficial Urbano,25
2016,41548,Pital,Zonas Oficial Rural,53
2016,41551,Pitalito,Zonas Residencial Urbano,23035
2016,41551,Pitalito,Zonas Residencial Rural,13695
2016,41551,Pitalito,Zonas Comercial Urbano,2879
2016,41551,Pitalito,Zonas Comercial Rural,244
2016,41551,Pitalito,Zonas Oficial Urbano,128
2016,41551,Pitalito,Zonas Oficial Rural,232
2016,41615,Rivera,Zonas Residencial Urbano,3638
2016,41615,Rivera,Zonas Residencial Rural,3519
2016,41615,Rivera,Zonas Comercial Urbano,206
2016,41615,Rivera,Zonas Comercial Rural,107
2016,41615,Rivera,Zonas Oficial Urbano,23
2016,41615,Rivera,Zonas Oficial Rural,43
2016,41660,Saladoblanco,Zonas Residencial Urbano,599
2016,41660,Saladoblanco,Zonas Residencial Rural,2338
2016,41660,Saladoblanco,Zonas Comercial Urbano,81
2016,41660,Saladoblanco,Zonas Comercial Rural,8
2016,41660,Saladoblanco,Zonas Oficial Urbano,23
2016,41660,Saladoblanco,Zonas Oficial Rural,51
2016,41668,San Agustín,Zonas Residencial Urbano,3050
2016,41668,San Agustín,Zonas Residencial Rural,5871
2016,41668,San Agustín,Zonas Comercial Urbano,350
2016,41668,San Agustín,Zonas Comercial Rural,50
2016,41668,San Agustín,Zonas Oficial Urbano,36
2016,41668,San Agustín,Zonas Oficial Rural,149
2016,41676,Santa María,Zonas Residencial Urbano,1061
2016,41676,Santa María,Zonas Residencial Rural,2065
2016,41676,Santa María,Zonas Comercial Urbano,104
2016,41676,Santa María,Zonas Comercial Rural,11
2016,41676,Santa María,Zonas Oficial Urbano,26
2016,41676,Santa María,Zonas Oficial Rural,51
2016,41770,Suaza,Zonas Residencial Urbano,1323
2016,41770,Suaza,Zonas Residencial Rural,3768
2016,41770,Suaza,Zonas Comercial Urbano,117
2016,41770,Suaza,Zonas Comercial Rural,49
2016,41770,Suaza,Zonas Oficial Urbano,15
2016,41770,Suaza,Zonas Oficial Rural,73
2016,41791,Tarqui,Zonas Residencial Urbano,1544
2016,41791,Tarqui,Zonas Residencial Rural,3556
2016,41791,Tarqui,Zonas Comercial Urbano,109
2016,41791,Tarqui,Zonas Comercial Rural,22
2016,41791,Tarqui,Zonas Oficial Urbano,20
2016,41791,Tarqui,Zonas Oficial Rural,69
2016,41799,Tello,Zonas Residencial Urbano,1619
2016,41799,Tello,Zonas Residencial Rural,2298
2016,41799,Tello,Zonas Comercial Urbano,41
2016,41799,Tello,Zonas Comercial Rural,10
2016,41799,Tello,Zonas Oficial Urbano,17
2016,41799,Tello,Zonas Oficial Rural,68
2016,41801,Teruel,Zonas Residencial Urbano,1403
2016,41801,Teruel,Zonas Residencial Rural,1193
2016,41801,Teruel,Zonas Comercial Urbano,74
2016,41801,Teruel,Zonas Comercial Rural,5
2016,41801,Teruel,Zonas Oficial Urbano,24
2016,41801,Teruel,Zonas Oficial Rural,26
2016,41797,Tesalia,Zonas Residencial Urbano,2421
2016,41797,Tesalia,Zonas Residencial Rural,1020
2016,41797,Tesalia,Zonas Comercial Urbano,95
2016,41797,Tesalia,Zonas Comercial Rural,4
2016,41797,Tesalia,Zonas Oficial Urbano,31
2016,41797,Tesalia,Zonas Oficial Rural,26
2016,41807,Timaná,Zonas Residencial Urbano,2258
2016,41807,Timaná,Zonas Residencial Rural,4061
2016,41807,Timaná,Zonas Comercial Urbano,221
2016,41807,Timaná,Zonas Comercial Rural,24
2016,41807,Timaná,Zonas Oficial Urbano,36
2016,41807,Timaná,Zonas Oficial Rural,57
2016,41872,Villavieja,Zonas Residencial Urbano,846
2016,41872,Villavieja,Zonas Residencial Rural,1425
2016,41872,Villavieja,Zonas Comercial Urbano,26
2016,41872,Villavieja,Zonas Comercial Rural,16
2016,41872,Villavieja,Zonas Oficial Urbano,14
2016,41872,Villavieja,Zonas Oficial Rural,39
2016,41885,Yaguará,Zonas Residencial Urbano,2023
2016,41885,Yaguará,Zonas Residencial Rural,714
2016,41885,Yaguará,Zonas Comercial Urbano,100
2016,41885,Yaguará,Zonas Comercial Rural,19
2016,41885,Yaguará,Zonas Oficial Urbano,38
2016,41885,Yaguará,Zonas Oficial Rural,11
2017,41001,Neiva,Zonas Residencial Urbano,112571
2017,41001,Neiva,Zonas Residencial Rural,7121
2017,41001,Neiva,Zonas Comercial Urbano,10369
2017,41001,Neiva,Zonas Comercial Rural,141
2017,41001,Neiva,Zonas Oficial Urbano,468
2017,41001,Neiva,Zonas Oficial Rural,162
2017,41006,Acevedo,Zonas Residencial Urbano,1525
2017,41006,Acevedo,Zonas Residencial Rural,6150
2017,41006,Acevedo,Zonas Comercial Urbano,224
2017,41006,Acevedo,Zonas Comercial Rural,59
2017,41006,Acevedo,Zonas Oficial Urbano,20
2017,41006,Acevedo,Zonas Oficial Rural,129
2017,41013,Agrado,Zonas Residencial Urbano,1979
2017,41013,Agrado,Zonas Residencial Rural,1020
2017,41013,Agrado,Zonas Comercial Urbano,92
2017,41013,Agrado,Zonas Comercial Rural,17
2017,41013,Agrado,Zonas Oficial Urbano,55
2017,41013,Agrado,Zonas Oficial Rural,29
2017,41016,Aipe,Zonas Residencial Urbano,3203
2017,41016,Aipe,Zonas Residencial Rural,2378
2017,41016,Aipe,Zonas Comercial Urbano,173
2017,41016,Aipe,Zonas Comercial Rural,34
2017,41016,Aipe,Zonas Oficial Urbano,35
2017,41016,Aipe,Zonas Oficial Rural,60
2017,41020,Algeciras,Zonas Residencial Urbano,3190
2017,41020,Algeciras,Zonas Residencial Rural,3192
2017,41020,Algeciras,Zonas Comercial Urbano,260
2017,41020,Algeciras,Zonas Comercial Rural,13
2017,41020,Algeciras,Zonas Oficial Urbano,29
2017,41020,Algeciras,Zonas Oficial Rural,75
2017,41026,Altamira,Zonas Residencial Urbano,1011
2017,41026,Altamira,Zonas Residencial Rural,461
2017,41026,Altamira,Zonas Comercial Urbano,83
2017,41026,Altamira,Zonas Comercial Rural,16
2017,41026,Altamira,Zonas Oficial Urbano,23
2017,41026,Altamira,Zonas Oficial Rural,6
2017,41078,Baraya,Zonas Residencial Urbano,1131
2017,41078,Baraya,Zonas Residencial Rural,1102
2017,41078,Baraya,Zonas Comercial Urbano,71
2017,41078,Baraya,Zonas Comercial Rural,4
2017,41078,Baraya,Zonas Oficial Urbano,18
2017,41078,Baraya,Zonas Oficial Rural,47
2017,41132,Campoalegre,Zonas Residencial Urbano,7442
2017,41132,Campoalegre,Zonas Residencial Rural,2279
2017,41132,Campoalegre,Zonas Comercial Urbano,474
2017,41132,Campoalegre,Zonas Comercial Rural,46
2017,41132,Campoalegre,Zonas Oficial Urbano,56
2017,41132,Campoalegre,Zonas Oficial Rural,41
2017,41206,Colombia,Zonas Residencial Urbano,808
2017,41206,Colombia,Zonas Residencial Rural,1970
2017,41206,Colombia,Zonas Comercial Urbano,33
2017,41206,Colombia,Zonas Comercial Rural,10
2017,41206,Colombia,Zonas Oficial Urbano,16
2017,41206,Colombia,Zonas Oficial Rural,65
2017,41548,El Pital,Zonas Residencial Urbano,1724
2017,41548,El Pital,Zonas Residencial Rural,2784
2017,41548,El Pital,Zonas Comercial Urbano,138
2017,41548,El Pital,Zonas Comercial Rural,13
2017,41548,El Pital,Zonas Oficial Urbano,26
2017,41548,El Pital,Zonas Oficial Rural,56
2017,41244,Elías,Zonas Residencial Urbano,474
2017,41244,Elías,Zonas Residencial Rural,791
2017,41244,Elías,Zonas Comercial Urbano,16
2017,41244,Elías,Zonas Comercial Rural,10
2017,41244,Elías,Zonas Oficial Urbano,12
2017,41244,Elías,Zonas Oficial Rural,23
2017,41298,Garzón,Zonas Residencial Urbano,13594
2017,41298,Garzón,Zonas Residencial Rural,9143
2017,41298,Garzón,Zonas Comercial Urbano,1406
2017,41298,Garzón,Zonas Comercial Rural,96
2017,41298,Garzón,Zonas Oficial Urbano,91
2017,41298,Garzón,Zonas Oficial Rural,128
2017,41306,Gigante,Zonas Residencial Urbano,3694
2017,41306,Gigante,Zonas Residencial Rural,4308
2017,41306,Gigante,Zonas Comercial Urbano,349
2017,41306,Gigante,Zonas Comercial Rural,62
2017,41306,Gigante,Zonas Oficial Urbano,40
2017,41306,Gigante,Zonas Oficial Rural,75
2017,41319,Guadalupe,Zonas Residencial Urbano,1741
2017,41319,Guadalupe,Zonas Residencial Rural,3823
2017,41319,Guadalupe,Zonas Comercial Urbano,186
2017,41319,Guadalupe,Zonas Comercial Rural,23
2017,41319,Guadalupe,Zonas Oficial Urbano,24
2017,41319,Guadalupe,Zonas Oficial Rural,63
2017,41349,Hobo,Zonas Residencial Urbano,1978
2017,41349,Hobo,Zonas Residencial Rural,614
2017,41349,Hobo,Zonas Comercial Urbano,78
2017,41349,Hobo,Zonas Comercial Rural,15
2017,41349,Hobo,Zonas Oficial Urbano,16
2017,41349,Hobo,Zonas Oficial Rural,8
2017,41357,Iquira,Zonas Residencial Urbano,1438
2017,41357,Iquira,Zonas Residencial Rural,2051
2017,41357,Iquira,Zonas Comercial Urbano,66
2017,41357,Iquira,Zonas Comercial Rural,14
2017,41357,Iquira,Zonas Oficial Urbano,22
2017,41357,Iquira,Zonas Oficial Rural,56
2017,41359,Isnos,Zonas Residencial Urbano,1735
2017,41359,Isnos,Zonas Residencial Rural,4936
2017,41359,Isnos,Zonas Comercial Urbano,228
2017,41359,Isnos,Zonas Comercial Rural,29
2017,41359,Isnos,Zonas Oficial Urbano,20
2017,41359,Isnos,Zonas Oficial Rural,102
2017,41378,La Argentina,Zonas Residencial Urbano,1753
2017,41378,La Argentina,Zonas Residencial Rural,2013
2017,41378,La Argentina,Zonas Comercial Urbano,47
2017,41378,La Argentina,Zonas Comercial Rural,7
2017,41378,La Argentina,Zonas Oficial Urbano,22
2017,41378,La Argentina,Zonas Oficial Rural,33
2017,41396,La Plata,Zonas Residencial Urbano,9190
2017,41396,La Plata,Zonas Residencial Rural,7519
2017,41396,La Plata,Zonas Comercial Urbano,809
2017,41396,La Plata,Zonas Comercial Rural,22
2017,41396,La Plata,Zonas Oficial Urbano,108
2017,41396,La Plata,Zonas Oficial Rural,176
2017,41483,Nátaga,Zonas Residencial Urbano,836
2017,41483,Nátaga,Zonas Residencial Rural,1081
2017,41483,Nátaga,Zonas Comercial Urbano,42
2017,41483,Nátaga,Zonas Comercial Rural,2
2017,41483,Nátaga,Zonas Oficial Urbano,50
2017,41483,Nátaga,Zonas Oficial Rural,30
2017,41503,Oporapa,Zonas Residencial Urbano,696
2017,41503,Oporapa,Zonas Residencial Rural,2457
2017,41503,Oporapa,Zonas Comercial Urbano,43
2017,41503,Oporapa,Zonas Comercial Rural,8
2017,41503,Oporapa,Zonas Oficial Urbano,20
2017,41503,Oporapa,Zonas Oficial Rural,44
2017,41518,Paicol,Zonas Residencial Urbano,977
2017,41518,Paicol,Zonas Residencial Rural,1184
2017,41518,Paicol,Zonas Comercial Urbano,35
2017,41518,Paicol,Zonas Comercial Rural,4
2017,41518,Paicol,Zonas Oficial Urbano,19
2017,41518,Paicol,Zonas Oficial Rural,36
2017,41524,Palermo,Zonas Residencial Urbano,5556
2017,41524,Palermo,Zonas Residencial Rural,3081
2017,41524,Palermo,Zonas Comercial Urbano,368
2017,41524,Palermo,Zonas Comercial Rural,175
2017,41524,Palermo,Zonas Oficial Urbano,57
2017,41524,Palermo,Zonas Oficial Rural,81
2017,41530,Palestina,Zonas Residencial Urbano,525
2017,41530,Palestina,Zonas Residencial Rural,2518
2017,41530,Palestina,Zonas Comercial Urbano,81
2017,41530,Palestina,Zonas Comercial Rural,7
2017,41530,Palestina,Zonas Oficial Urbano,19
2017,41530,Palestina,Zonas Oficial Rural,80
2017,41551,Pitalito,Zonas Residencial Urbano,23980
2017,41551,Pitalito,Zonas Residencial Rural,14123
2017,41551,Pitalito,Zonas Comercial Urbano,3050
2017,41551,Pitalito,Zonas Comercial Rural,291
2017,41551,Pitalito,Zonas Oficial Urbano,131
2017,41551,Pitalito,Zonas Oficial Rural,237
2017,41615,Rivera,Zonas Residencial Urbano,3726
2017,41615,Rivera,Zonas Residencial Rural,3694
2017,41615,Rivera,Zonas Comercial Urbano,213
2017,41615,Rivera,Zonas Comercial Rural,110
2017,41615,Rivera,Zonas Oficial Urbano,21
2017,41615,Rivera,Zonas Oficial Rural,47
2017,41660,Saladoblanco,Zonas Residencial Urbano,632
2017,41660,Saladoblanco,Zonas Residencial Rural,2356
2017,41660,Saladoblanco,Zonas Comercial Urbano,98
2017,41660,Saladoblanco,Zonas Comercial Rural,7
2017,41660,Saladoblanco,Zonas Oficial Urbano,24
2017,41660,Saladoblanco,Zonas Oficial Rural,52
2017,41668,San Agustín,Zonas Residencial Urbano,3162
2017,41668,San Agustín,Zonas Residencial Rural,5995
2017,41668,San Agustín,Zonas Comercial Urbano,354
2017,41668,San Agustín,Zonas Comercial Rural,54
2017,41668,San Agustín,Zonas Oficial Urbano,39
2017,41668,San Agustín,Zonas Oficial Rural,149
2017,41676,Santa María,Zonas Residencial Urbano,1077
2017,41676,Santa María,Zonas Residencial Rural,2067
2017,41676,Santa María,Zonas Comercial Urbano,106
2017,41676,Santa María,Zonas Comercial Rural,12
2017,41676,Santa María,Zonas Oficial Urbano,26
2017,41676,Santa María,Zonas Oficial Rural,52
2017,41770,Suaza,Zonas Residencial Urbano,1386
2017,41770,Suaza,Zonas Residencial Rural,3991
2017,41770,Suaza,Zonas Comercial Urbano,113
2017,41770,Suaza,Zonas Comercial Rural,61
2017,41770,Suaza,Zonas Oficial Urbano,15
2017,41770,Suaza,Zonas Oficial Rural,78
2017,41791,Tarqui,Zonas Residencial Urbano,1605
2017,41791,Tarqui,Zonas Residencial Rural,3581
2017,41791,Tarqui,Zonas Comercial Urbano,117
2017,41791,Tarqui,Zonas Comercial Rural,24
2017,41791,Tarqui,Zonas Oficial Urbano,20
2017,41791,Tarqui,Zonas Oficial Rural,70
2017,41799,Tello,Zonas Residencial Urbano,1629
2017,41799,Tello,Zonas Residencial Rural,2306
2017,41799,Tello,Zonas Comercial Urbano,43
2017,41799,Tello,Zonas Comercial Rural,12
2017,41799,Tello,Zonas Oficial Urbano,17
2017,41799,Tello,Zonas Oficial Rural,67
2017,41801,Teruel,Zonas Residencial Urbano,1425
2017,41801,Teruel,Zonas Residencial Rural,1194
2017,41801,Teruel,Zonas Comercial Urbano,78
2017,41801,Teruel,Zonas Comercial Rural,5
2017,41801,Teruel,Zonas Oficial Urbano,24
2017,41801,Teruel,Zonas Oficial Rural,26
2017,41797,Tesalia,Zonas Residencial Urbano,2448
2017,41797,Tesalia,Zonas Residencial Rural,1060
2017,41797,Tesalia,Zonas Comercial Urbano,97
2017,41797,Tesalia,Zonas Comercial Rural,4
2017,41797,Tesalia,Zonas Oficial Urbano,35
2017,41797,Tesalia,Zonas Oficial Rural,26
2017,41807,Timaná,Zonas Residencial Urbano,2316
2017,41807,Timaná,Zonas Residencial Rural,4104
2017,41807,Timaná,Zonas Comercial Urbano,221
2017,41807,Timaná,Zonas Comercial Rural,27
2017,41807,Timaná,Zonas Oficial Urbano,37
2017,41807,Timaná,Zonas Oficial Rural,58
2017,41872,Villavieja,Zonas Residencial Urbano,857
2017,41872,Villavieja,Zonas Residencial Rural,1431
2017,41872,Villavieja,Zonas Comercial Urbano,25
2017,41872,Villavieja,Zonas Comercial Rural,18
2017,41872,Villavieja,Zonas Oficial Urbano,14
2017,41872,Villavieja,Zonas Oficial Rural,39
2017,41885,Yaguará,Zonas Residencial Urbano,32062
2017,41885,Yaguará,Zonas Residencial Rural,719
2017,41885,Yaguará,Zonas Comercial Urbano,102
2017,41885,Yaguará,Zonas Comercial Rural,21
2017,41885,Yaguará,Zonas Oficial Urbano,39
2017,41885,Yaguará,Zonas Oficial Rural,11
