VIGENCIA,CODIGO DANE,MUNICIPIOS,SECTORES,Valor
2016,41206,Colombia,Areas Comunes Provisional Bombeo y Especial,8
2016,41244,Elias,Areas Comunes Provisional Bombeo y Especial,5
2016,41298,Garzon,Areas Comunes Provisional Bombeo y Especial,70
2016,41306,Gigante,Areas Comunes Provisional Bombeo y Especial,27
2016,41319,Guadalupe,Areas Comunes Provisional Bombeo y Especial,10
2016,41349,Hobo,Areas Comunes Provisional Bombeo y Especial,8
2016,41357,Iquira,Areas Comunes Provisional Bombeo y Especial,17
2016,41359,Isnos,Areas Comunes Provisional Bombeo y Especial,49
2016,41378,La Argentina,Areas Comunes Provisional Bombeo y Especial,10
2016,41396,La Plata,Areas Comunes Provisional Bombeo y Especial,57
2016,41483,Nataga,Areas Comunes Provisional Bombeo y Especial,6
2016,41503,Oporapa,Areas Comunes Provisional Bombeo y Especial,13
2016,41518,Paicol,Areas Comunes Provisional Bombeo y Especial,9
2016,41524,Palermo,Areas Comunes Provisional Bombeo y Especial,58
2016,41530,Palestina,Areas Comunes Provisional Bombeo y Especial,46
2016,41548,Pital,Areas Comunes Provisional Bombeo y Especial,15
2016,41551,Pitalito,Areas Comunes Provisional Bombeo y Especial,226
2016,41615,Rivera,Areas Comunes Provisional Bombeo y Especial,44
2016,41660,Saladoblanco,Areas Comunes Provisional Bombeo y Especial,18
2016,41668,San Agustin,Areas Comunes Provisional Bombeo y Especial,71
2016,41676,Santa Maria,Areas Comunes Provisional Bombeo y Especial,14
2016,41770,Suaza,Areas Comunes Provisional Bombeo y Especial,8
2016,41791,Tarqui,Areas Comunes Provisional Bombeo y Especial,14
2016,41799,Tello,Areas Comunes Provisional Bombeo y Especial,16
2016,41801,Teruel,Areas Comunes Provisional Bombeo y Especial,4
2016,41797,Tesalia,Areas Comunes Provisional Bombeo y Especial,9
2016,41807,Timana,Areas Comunes Provisional Bombeo y Especial,34
2016,41872,Villavieja,Areas Comunes Provisional Bombeo y Especial,18
2016,41885,yaguara,Areas Comunes Provisional Bombeo y Especial,23
