vigencia,CODIGO DANE,MPIO.,ESTRATO,Mes,Usuario
2018,41885,YAGUARA,Oficiales,DICIEMBRE,1
2017,41132,CAMPOALEGRE,Oficiales,ENERO,1
2017,41132,CAMPOALEGRE,Oficiales,FEBRERO,1
2017,41132,CAMPOALEGRE,Oficiales,MARZO,1
2017,41132,CAMPOALEGRE,Oficiales,ABRIL,1
2017,41132,CAMPOALEGRE,Oficiales,MAYO,1
2017,41132,CAMPOALEGRE,Oficiales,JUNIO,1
2017,41872,VILLAVIEJA,Oficiales,ENERO,1
2017,41872,VILLAVIEJA,Oficiales,FEBRERO,1
2017,41872,VILLAVIEJA,Oficiales,MARZO,1
2017,41885,YAGUARA,Oficiales,ENERO,1
2017,41885,YAGUARA,Oficiales,FEBRERO,1
2017,41885,YAGUARA,Oficiales,MARZO,1
2017,41885,YAGUARA,Oficiales,ABRIL,1
2017,41885,YAGUARA,Oficiales,MAYO,1
2017,41885,YAGUARA,Oficiales,JUNIO,1
2017,41885,YAGUARA,Oficiales,JULIO,1
2017,41885,YAGUARA,Oficiales,AGOSTO,1
2017,41885,YAGUARA,Oficiales,SEPTIEMBRE,1
2017,41885,YAGUARA,Oficiales,OCTUBRE,1
2017,41885,YAGUARA,Oficiales,NOVIEMBRE,1
2017,41885,YAGUARA,Oficiales,DICIEMBRE,1
2016,41132,CAMPOALEGRE,Oficiales,ENERO,1
2016,41132,CAMPOALEGRE,Oficiales,FEBRERO,1
2016,41132,CAMPOALEGRE,Oficiales,MARZO,1
2016,41132,CAMPOALEGRE,Oficiales,ABRIL,1
2016,41132,CAMPOALEGRE,Oficiales,MAYO,1
2016,41132,CAMPOALEGRE,Oficiales,JUNIO,1
2016,41132,CAMPOALEGRE,Oficiales,JULIO,1
2016,41132,CAMPOALEGRE,Oficiales,AGOSTO,1
2016,41132,CAMPOALEGRE,Oficiales,SEPTIEMBRE,1
2016,41132,CAMPOALEGRE,Oficiales,OCTUBRE,1
2016,41132,CAMPOALEGRE,Oficiales,NOVIEMBRE,1
2016,41132,CAMPOALEGRE,Oficiales,DICIEMBRE,1
2016,41872,VILLAVIEJA,Oficiales,ENERO,1
2016,41872,VILLAVIEJA,Oficiales,FEBRERO,1
2016,41872,VILLAVIEJA,Oficiales,MARZO,1
2016,41872,VILLAVIEJA,Oficiales,ABRIL,1
2016,41872,VILLAVIEJA,Oficiales,MAYO,1
2016,41872,VILLAVIEJA,Oficiales,JUNIO,1
2016,41872,VILLAVIEJA,Oficiales,JULIO,1
2016,41872,VILLAVIEJA,Oficiales,AGOSTO,1
2016,41872,VILLAVIEJA,Oficiales,SEPTIEMBRE,1
2016,41872,VILLAVIEJA,Oficiales,OCTUBRE,1
2016,41872,VILLAVIEJA,Oficiales,NOVIEMBRE,1
2016,41872,VILLAVIEJA,Oficiales,DICIEMBRE,1
2016,41885,YAGUARA,Oficiales,ABRIL,1
2016,41885,YAGUARA,Oficiales,MAYO,1
2016,41885,YAGUARA,Oficiales,JUNIO,1
2016,41885,YAGUARA,Oficiales,JULIO,1
2016,41885,YAGUARA,Oficiales,AGOSTO,1
2016,41885,YAGUARA,Oficiales,SEPTIEMBRE,1
2016,41885,YAGUARA,Oficiales,OCTUBRE,1
2016,41885,YAGUARA,Oficiales,NOVIEMBRE,1
2016,41885,YAGUARA,Oficiales,DICIEMBRE,1
2015,41132,CAMPOALEGRE,Oficiales,ENERO,1
2015,41132,CAMPOALEGRE,Oficiales,FEBRERO,1
2015,41132,CAMPOALEGRE,Oficiales,MARZO,1
2015,41132,CAMPOALEGRE,Oficiales,ABRIL,1
2015,41132,CAMPOALEGRE,Oficiales,MAYO,1
2015,41132,CAMPOALEGRE,Oficiales,JUNIO,1
2015,41132,CAMPOALEGRE,Oficiales,JULIO,1
2015,41132,CAMPOALEGRE,Oficiales,AGOSTO,1
2015,41132,CAMPOALEGRE,Oficiales,SEPTIEMBRE,1
2015,41132,CAMPOALEGRE,Oficiales,OCTUBRE,1
2015,41132,CAMPOALEGRE,Oficiales,NOVIEMBRE,1
2015,41132,CAMPOALEGRE,Oficiales,DICIEMBRE,1
2015,41306,GIGANTE,Oficiales,ENERO,1
2015,41306,GIGANTE,Oficiales,FEBRERO,1
2015,41306,GIGANTE,Oficiales,MARZO,1
2015,41306,GIGANTE,Oficiales,ABRIL,1
2015,41306,GIGANTE,Oficiales,MAYO,1
2015,41306,GIGANTE,Oficiales,JUNIO,1
2015,41306,GIGANTE,Oficiales,JULIO,1
2015,41872,VILLAVIEJA,Oficiales,ENERO,1
2015,41872,VILLAVIEJA,Oficiales,FEBRERO,1
2015,41872,VILLAVIEJA,Oficiales,MARZO,1
2015,41872,VILLAVIEJA,Oficiales,ABRIL,1
2015,41872,VILLAVIEJA,Oficiales,MAYO,1
2015,41872,VILLAVIEJA,Oficiales,JUNIO,1
2015,41872,VILLAVIEJA,Oficiales,JULIO,1
2015,41872,VILLAVIEJA,Oficiales,AGOSTO,1
2015,41872,VILLAVIEJA,Oficiales,SEPTIEMBRE,1
2015,41872,VILLAVIEJA,Oficiales,OCTUBRE,1
2015,41872,VILLAVIEJA,Oficiales,NOVIEMBRE,1
2015,41872,VILLAVIEJA,Oficiales,DICIEMBRE,1
2014,41016,AIPE,Oficiales,OCTUBRE,1
2014,41016,AIPE,Oficiales,NOVIEMBRE,1
2014,41132,CAMPOALEGRE,Oficiales,ENERO,1
2014,41132,CAMPOALEGRE,Oficiales,FEBRERO,1
2014,41132,CAMPOALEGRE,Oficiales,MARZO,1
2014,41132,CAMPOALEGRE,Oficiales,ABRIL,1
2014,41132,CAMPOALEGRE,Oficiales,SEPTIEMBRE,1
2014,41132,CAMPOALEGRE,Oficiales,OCTUBRE,1
2014,41132,CAMPOALEGRE,Oficiales,NOVIEMBRE,1
2014,41132,CAMPOALEGRE,Oficiales,DICIEMBRE,1
2014,41306,GIGANTE,Oficiales,ENERO,1
2014,41306,GIGANTE,Oficiales,FEBRERO,1
2014,41306,GIGANTE,Oficiales,MARZO,1
2014,41306,GIGANTE,Oficiales,ABRIL,1
2014,41306,GIGANTE,Oficiales,MAYO,1
2014,41306,GIGANTE,Oficiales,JUNIO,1
2014,41306,GIGANTE,Oficiales,JULIO,1
2014,41306,GIGANTE,Oficiales,AGOSTO,1
2014,41306,GIGANTE,Oficiales,SEPTIEMBRE,1
2014,41306,GIGANTE,Oficiales,OCTUBRE,1
2014,41306,GIGANTE,Oficiales,NOVIEMBRE,1
2014,41306,GIGANTE,Oficiales,DICIEMBRE,1
2014,41797,TESALIA,Oficiales,ABRIL,1
2014,41797,TESALIA,Oficiales,MAYO,1
2014,41797,TESALIA,Oficiales,JUNIO,1
2014,41797,TESALIA,Oficiales,JULIO,1
2014,41797,TESALIA,Oficiales,AGOSTO,1
2014,41797,TESALIA,Oficiales,SEPTIEMBRE,1
2014,41797,TESALIA,Oficiales,OCTUBRE,1
2014,41872,VILLAVIEJA,Oficiales,DICIEMBRE,1
2013,41078,BARAYA,Oficiales,ENERO,1
2013,41078,BARAYA,Oficiales,FEBRERO,1
2013,41078,BARAYA,Oficiales,MARZO,1
2013,41078,BARAYA,Oficiales,ABRIL,1
2013,41078,BARAYA,Oficiales,MAYO,1
2013,41132,CAMPOALEGRE,Oficiales,ENERO,1
2013,41132,CAMPOALEGRE,Oficiales,FEBRERO,1
2013,41132,CAMPOALEGRE,Oficiales,MARZO,1
2013,41132,CAMPOALEGRE,Oficiales,ABRIL,1
2013,41132,CAMPOALEGRE,Oficiales,MAYO,1
2013,41132,CAMPOALEGRE,Oficiales,JUNIO,1
2013,41132,CAMPOALEGRE,Oficiales,JULIO,1
2013,41132,CAMPOALEGRE,Oficiales,AGOSTO,1
2013,41132,CAMPOALEGRE,Oficiales,SEPTIEMBRE,1
2013,41132,CAMPOALEGRE,Oficiales,OCTUBRE,1
2013,41132,CAMPOALEGRE,Oficiales,NOVIEMBRE,1
2013,41132,CAMPOALEGRE,Oficiales,DICIEMBRE,1
2013,41306,GIGANTE,Oficiales,ENERO,1
2013,41306,GIGANTE,Oficiales,FEBRERO,1
2013,41306,GIGANTE,Oficiales,MARZO,1
2013,41306,GIGANTE,Oficiales,ABRIL,1
2013,41306,GIGANTE,Oficiales,MAYO,1
2013,41306,GIGANTE,Oficiales,JUNIO,1
2013,41306,GIGANTE,Oficiales,JULIO,1
2013,41306,GIGANTE,Oficiales,AGOSTO,1
2013,41306,GIGANTE,Oficiales,SEPTIEMBRE,1
2013,41306,GIGANTE,Oficiales,OCTUBRE,1
2013,41306,GIGANTE,Oficiales,NOVIEMBRE,1
2013,41306,GIGANTE,Oficiales,DICIEMBRE,1
2013,41524,PALERMO,Oficiales,ENERO,1
2013,41524,PALERMO,Oficiales,FEBRERO,1
2013,41524,PALERMO,Oficiales,MARZO,1
2013,41524,PALERMO,Oficiales,ABRIL,1
2013,41524,PALERMO,Oficiales,MAYO,1
2013,41524,PALERMO,Oficiales,JUNIO,1
2013,41524,PALERMO,Oficiales,JULIO,1
2013,41615,RIVERA,Oficiales,ENERO,1
2013,41615,RIVERA,Oficiales,FEBRERO,1
2013,41615,RIVERA,Oficiales,MARZO,1
2013,41615,RIVERA,Oficiales,ABRIL,1
2013,41615,RIVERA,Oficiales,MAYO,1
2013,41615,RIVERA,Oficiales,JUNIO,1
2018,41801,TERUEL,Oficiales,ENERO,1
2018,41801,TERUEL,Oficiales,FEBRERO,1
2018,41801,TERUEL,Oficiales,MARZO,1
2018,41801,TERUEL,Oficiales,ABRIL,1
2018,41801,TERUEL,Oficiales,MAYO,1
2018,41801,TERUEL,Oficiales,JUNIO,1
2018,41801,TERUEL,Oficiales,JULIO,1
2018,41801,TERUEL,Oficiales,AGOSTO,1
2018,41801,TERUEL,Oficiales,SEPTIEMBRE,1
2018,41801,TERUEL,Oficiales,OCTUBRE,1
2018,41801,TERUEL,Oficiales,NOVIEMBRE,1
2018,41801,TERUEL,Oficiales,DICIEMBRE,1
2017,41801,TERUEL,Oficiales,ENERO,1
2017,41801,TERUEL,Oficiales,FEBRERO,1
2017,41801,TERUEL,Oficiales,MARZO,1
2017,41801,TERUEL,Oficiales,ABRIL,1
2017,41801,TERUEL,Oficiales,MAYO,1
2017,41801,TERUEL,Oficiales,JUNIO,1
2017,41801,TERUEL,Oficiales,JULIO,1
2017,41801,TERUEL,Oficiales,AGOSTO,1
2017,41801,TERUEL,Oficiales,SEPTIEMBRE,1
2017,41801,TERUEL,Oficiales,OCTUBRE,1
2017,41801,TERUEL,Oficiales,NOVIEMBRE,1
2017,41801,TERUEL,Oficiales,DICIEMBRE,1
2016,41801,TERUEL,Oficiales,ENERO,1
2016,41801,TERUEL,Oficiales,FEBRERO,1
2016,41801,TERUEL,Oficiales,MARZO,1
2016,41801,TERUEL,Oficiales,ABRIL,1
2016,41801,TERUEL,Oficiales,MAYO,1
2016,41801,TERUEL,Oficiales,JUNIO,1
2016,41801,TERUEL,Oficiales,JULIO,1
2016,41801,TERUEL,Oficiales,AGOSTO,1
2016,41801,TERUEL,Oficiales,SEPTIEMBRE,1
2016,41801,TERUEL,Oficiales,OCTUBRE,1
2016,41801,TERUEL,Oficiales,NOVIEMBRE,1
2016,41801,TERUEL,Oficiales,DICIEMBRE,1
2015,41801,TERUEL,Oficiales,ENERO,1
2015,41801,TERUEL,Oficiales,FEBRERO,1
2015,41801,TERUEL,Oficiales,MARZO,1
2015,41801,TERUEL,Oficiales,ABRIL,1
2015,41801,TERUEL,Oficiales,MAYO,1
2015,41801,TERUEL,Oficiales,JUNIO,1
2015,41801,TERUEL,Oficiales,JULIO,1
2015,41801,TERUEL,Oficiales,AGOSTO,1
2015,41801,TERUEL,Oficiales,SEPTIEMBRE,1
2015,41801,TERUEL,Oficiales,OCTUBRE,1
2015,41801,TERUEL,Oficiales,NOVIEMBRE,1
2015,41801,TERUEL,Oficiales,DICIEMBRE,1
2014,41801,TERUEL,Oficiales,ENERO,1
2014,41801,TERUEL,Oficiales,FEBRERO,1
2014,41801,TERUEL,Oficiales,MARZO,1
2014,41801,TERUEL,Oficiales,ABRIL,1
2014,41801,TERUEL,Oficiales,MAYO,1
2014,41801,TERUEL,Oficiales,JUNIO,1
2014,41801,TERUEL,Oficiales,JULIO,1
2014,41801,TERUEL,Oficiales,AGOSTO,1
2014,41801,TERUEL,Oficiales,SEPTIEMBRE,1
2014,41801,TERUEL,Oficiales,OCTUBRE,1
2014,41801,TERUEL,Oficiales,NOVIEMBRE,1
2014,41801,TERUEL,Oficiales,DICIEMBRE,1
2013,41801,TERUEL,Oficiales,MARZO,1
2013,41801,TERUEL,Oficiales,ABRIL,1
2013,41801,TERUEL,Oficiales,MAYO,1
2013,41801,TERUEL,Oficiales,JUNIO,1
2013,41801,TERUEL,Oficiales,JULIO,1
2013,41801,TERUEL,Oficiales,AGOSTO,1
2013,41801,TERUEL,Oficiales,SEPTIEMBRE,1
2013,41801,TERUEL,Oficiales,OCTUBRE,1
2013,41801,TERUEL,Oficiales,NOVIEMBRE,1
2013,41801,TERUEL,Oficiales,DICIEMBRE,1
2018,41349,HOBO,Oficiales,ENERO,1
2018,41349,HOBO,Oficiales,FEBRERO,1
2018,41349,HOBO,Oficiales,MARZO,1
2018,41349,HOBO,Oficiales,ABRIL,1
2018,41349,HOBO,Oficiales,MAYO,1
2018,41349,HOBO,Oficiales,JUNIO,1
2018,41349,HOBO,Oficiales,JULIO,1
2018,41349,HOBO,Oficiales,AGOSTO,1
2018,41349,HOBO,Oficiales,SEPTIEMBRE,1
2018,41349,HOBO,Oficiales,OCTUBRE,1
2018,41349,HOBO,Oficiales,NOVIEMBRE,1
2018,41349,HOBO,Oficiales,DICIEMBRE,1
2017,41349,HOBO,Oficiales,ENERO,1
2017,41349,HOBO,Oficiales,FEBRERO,1
2017,41349,HOBO,Oficiales,MARZO,1
2017,41349,HOBO,Oficiales,ABRIL,1
2017,41349,HOBO,Oficiales,MAYO,1
2017,41349,HOBO,Oficiales,JUNIO,1
2017,41349,HOBO,Oficiales,JULIO,1
2017,41349,HOBO,Oficiales,AGOSTO,1
2017,41349,HOBO,Oficiales,SEPTIEMBRE,1
2017,41349,HOBO,Oficiales,OCTUBRE,1
2017,41349,HOBO,Oficiales,NOVIEMBRE,1
2017,41349,HOBO,Oficiales,DICIEMBRE,1
2016,41349,HOBO,Oficiales,ENERO,1
2016,41349,HOBO,Oficiales,FEBRERO,1
2016,41349,HOBO,Oficiales,MARZO,1
2016,41349,HOBO,Oficiales,ABRIL,1
2016,41349,HOBO,Oficiales,MAYO,1
2016,41349,HOBO,Oficiales,JUNIO,1
2016,41349,HOBO,Oficiales,JULIO,1
2016,41349,HOBO,Oficiales,AGOSTO,1
2016,41349,HOBO,Oficiales,SEPTIEMBRE,1
2016,41349,HOBO,Oficiales,OCTUBRE,1
2016,41349,HOBO,Oficiales,NOVIEMBRE,1
2016,41349,HOBO,Oficiales,DICIEMBRE,1
2015,41349,HOBO,Oficiales,ENERO,1
2015,41349,HOBO,Oficiales,FEBRERO,1
2015,41349,HOBO,Oficiales,MARZO,1
2015,41349,HOBO,Oficiales,ABRIL,1
2015,41349,HOBO,Oficiales,MAYO,1
2015,41349,HOBO,Oficiales,JUNIO,1
2015,41349,HOBO,Oficiales,JULIO,1
2015,41349,HOBO,Oficiales,AGOSTO,1
2015,41349,HOBO,Oficiales,SEPTIEMBRE,1
2015,41349,HOBO,Oficiales,OCTUBRE,1
2015,41349,HOBO,Oficiales,NOVIEMBRE,1
2015,41349,HOBO,Oficiales,DICIEMBRE,1
2014,41349,HOBO,Oficiales,ENERO,1
2014,41349,HOBO,Oficiales,FEBRERO,1
2014,41349,HOBO,Oficiales,MARZO,1
2014,41349,HOBO,Oficiales,ABRIL,1
2014,41349,HOBO,Oficiales,MAYO,1
2014,41349,HOBO,Oficiales,JUNIO,1
2014,41349,HOBO,Oficiales,JULIO,1
2014,41349,HOBO,Oficiales,AGOSTO,1
2014,41349,HOBO,Oficiales,SEPTIEMBRE,1
2014,41349,HOBO,Oficiales,OCTUBRE,1
2014,41349,HOBO,Oficiales,NOVIEMBRE,1
2014,41349,HOBO,Oficiales,DICIEMBRE,1
2013,41349,HOBO,Oficiales,ENERO,1
2013,41349,HOBO,Oficiales,FEBRERO,1
2013,41349,HOBO,Oficiales,MARZO,1
2013,41349,HOBO,Oficiales,ABRIL,1
2013,41349,HOBO,Oficiales,MAYO,1
2013,41349,HOBO,Oficiales,JUNIO,1
2013,41349,HOBO,Oficiales,JULIO,1
2013,41349,HOBO,Oficiales,AGOSTO,1
2013,41349,HOBO,Oficiales,SEPTIEMBRE,1
2013,41349,HOBO,Oficiales,OCTUBRE,1
2013,41349,HOBO,Oficiales,NOVIEMBRE,1
2013,41349,HOBO,Oficiales,DICIEMBRE,1
2018,41078,BARAYA,Oficiales,ENERO,2
2018,41078,BARAYA,Oficiales,FEBRERO,2
2018,41078,BARAYA,Oficiales,MARZO,2
2018,41078,BARAYA,Oficiales,ABRIL,2
2018,41078,BARAYA,Oficiales,MAYO,2
2018,41078,BARAYA,Oficiales,JUNIO,2
2018,41078,BARAYA,Oficiales,JULIO,2
2018,41078,BARAYA,Oficiales,AGOSTO,2
2018,41078,BARAYA,Oficiales,SEPTIEMBRE,2
2017,41078,BARAYA,Oficiales,ENERO,2
2017,41078,BARAYA,Oficiales,FEBRERO,2
2017,41078,BARAYA,Oficiales,MARZO,2
2017,41078,BARAYA,Oficiales,ABRIL,2
2017,41078,BARAYA,Oficiales,MAYO,2
2017,41078,BARAYA,Oficiales,JUNIO,2
2017,41078,BARAYA,Oficiales,JULIO,2
2017,41078,BARAYA,Oficiales,AGOSTO,2
2017,41078,BARAYA,Oficiales,SEPTIEMBRE,2
2017,41078,BARAYA,Oficiales,OCTUBRE,2
2017,41078,BARAYA,Oficiales,NOVIEMBRE,2
2017,41078,BARAYA,Oficiales,DICIEMBRE,2
2016,41078,BARAYA,Oficiales,ENERO,2
2016,41078,BARAYA,Oficiales,FEBRERO,2
2016,41078,BARAYA,Oficiales,MARZO,2
2016,41078,BARAYA,Oficiales,ABRIL,2
2016,41078,BARAYA,Oficiales,MAYO,2
2016,41078,BARAYA,Oficiales,JUNIO,2
2016,41078,BARAYA,Oficiales,JULIO,2
2016,41078,BARAYA,Oficiales,AGOSTO,2
2016,41078,BARAYA,Oficiales,SEPTIEMBRE,2
2016,41078,BARAYA,Oficiales,OCTUBRE,2
2016,41078,BARAYA,Oficiales,NOVIEMBRE,2
2016,41078,BARAYA,Oficiales,DICIEMBRE,2
2015,41078,BARAYA,Oficiales,ENERO,2
2015,41078,BARAYA,Oficiales,FEBRERO,2
2015,41078,BARAYA,Oficiales,MARZO,2
2015,41078,BARAYA,Oficiales,ABRIL,2
2015,41078,BARAYA,Oficiales,MAYO,2
2015,41078,BARAYA,Oficiales,JUNIO,2
2015,41078,BARAYA,Oficiales,JULIO,2
2015,41078,BARAYA,Oficiales,AGOSTO,2
2015,41078,BARAYA,Oficiales,SEPTIEMBRE,2
2015,41078,BARAYA,Oficiales,OCTUBRE,2
2015,41078,BARAYA,Oficiales,NOVIEMBRE,2
2015,41078,BARAYA,Oficiales,DICIEMBRE,2
2014,41078,BARAYA,Oficiales,ENERO,2
2014,41078,BARAYA,Oficiales,FEBRERO,2
2014,41078,BARAYA,Oficiales,MARZO,2
2014,41078,BARAYA,Oficiales,ABRIL,2
2014,41078,BARAYA,Oficiales,MAYO,2
2014,41078,BARAYA,Oficiales,JUNIO,2
2014,41078,BARAYA,Oficiales,JULIO,2
2014,41078,BARAYA,Oficiales,AGOSTO,2
2014,41078,BARAYA,Oficiales,SEPTIEMBRE,2
2014,41078,BARAYA,Oficiales,OCTUBRE,2
2014,41078,BARAYA,Oficiales,NOVIEMBRE,2
2014,41078,BARAYA,Oficiales,DICIEMBRE,2
2013,41078,BARAYA,Oficiales,JUNIO,2
2013,41078,BARAYA,Oficiales,JULIO,2
2013,41078,BARAYA,Oficiales,AGOSTO,2
2013,41078,BARAYA,Oficiales,SEPTIEMBRE,2
2013,41078,BARAYA,Oficiales,OCTUBRE,2
2013,41078,BARAYA,Oficiales,NOVIEMBRE,2
2013,41078,BARAYA,Oficiales,DICIEMBRE,2
2018,41132,CAMPOALEGRE,Industrial,ENERO,2
2018,41132,CAMPOALEGRE,Industrial,FEBRERO,2
2018,41132,CAMPOALEGRE,Industrial,MARZO,2
2018,41132,CAMPOALEGRE,Industrial,ABRIL,2
2018,41132,CAMPOALEGRE,Industrial,MAYO,2
2018,41132,CAMPOALEGRE,Industrial,JUNIO,2
2018,41132,CAMPOALEGRE,Industrial,JULIO,2
2018,41132,CAMPOALEGRE,Industrial,AGOSTO,2
2018,41132,CAMPOALEGRE,Industrial,SEPTIEMBRE,2
2018,41132,CAMPOALEGRE,Industrial,OCTUBRE,2
2018,41132,CAMPOALEGRE,Industrial,NOVIEMBRE,2
2018,41132,CAMPOALEGRE,Industrial,DICIEMBRE,2
2018,41797,TESALIA,Oficiales,ENERO,2
2018,41797,TESALIA,Oficiales,FEBRERO,2
2018,41797,TESALIA,Oficiales,MARZO,2
2018,41797,TESALIA,Oficiales,ABRIL,2
2018,41797,TESALIA,Oficiales,MAYO,2
2018,41797,TESALIA,Oficiales,JUNIO,2
2018,41797,TESALIA,Oficiales,JULIO,2
2018,41797,TESALIA,Oficiales,AGOSTO,2
2018,41797,TESALIA,Oficiales,SEPTIEMBRE,2
2018,41797,TESALIA,Oficiales,OCTUBRE,2
2018,41797,TESALIA,Oficiales,NOVIEMBRE,2
2018,41797,TESALIA,Oficiales,DICIEMBRE,2
2017,41132,CAMPOALEGRE,Industrial,ENERO,2
2017,41132,CAMPOALEGRE,Industrial,FEBRERO,2
2017,41132,CAMPOALEGRE,Industrial,MARZO,2
2017,41132,CAMPOALEGRE,Industrial,ABRIL,2
2017,41132,CAMPOALEGRE,Industrial,MAYO,2
2017,41132,CAMPOALEGRE,Industrial,JUNIO,2
2017,41132,CAMPOALEGRE,Industrial,JULIO,2
2017,41132,CAMPOALEGRE,Industrial,AGOSTO,2
2017,41132,CAMPOALEGRE,Industrial,SEPTIEMBRE,2
2017,41132,CAMPOALEGRE,Industrial,OCTUBRE,2
2017,41132,CAMPOALEGRE,Industrial,NOVIEMBRE,2
2017,41132,CAMPOALEGRE,Industrial,DICIEMBRE,2
2017,41132,CAMPOALEGRE,Oficiales,JULIO,2
2017,41132,CAMPOALEGRE,Oficiales,AGOSTO,2
2017,41132,CAMPOALEGRE,Oficiales,SEPTIEMBRE,2
2017,41797,TESALIA,Oficiales,ENERO,2
2017,41797,TESALIA,Oficiales,FEBRERO,2
2017,41797,TESALIA,Oficiales,MARZO,2
2017,41797,TESALIA,Oficiales,ABRIL,2
2017,41797,TESALIA,Oficiales,MAYO,2
2017,41797,TESALIA,Oficiales,JUNIO,2
2017,41797,TESALIA,Oficiales,JULIO,2
2017,41797,TESALIA,Oficiales,AGOSTO,2
2017,41797,TESALIA,Oficiales,SEPTIEMBRE,2
2017,41797,TESALIA,Oficiales,OCTUBRE,2
2017,41797,TESALIA,Oficiales,NOVIEMBRE,2
2017,41797,TESALIA,Oficiales,DICIEMBRE,2
2017,41872,VILLAVIEJA,Oficiales,ABRIL,2
2017,41872,VILLAVIEJA,Oficiales,MAYO,2
2017,41872,VILLAVIEJA,Oficiales,JUNIO,2
2017,41872,VILLAVIEJA,Oficiales,JULIO,2
2017,41872,VILLAVIEJA,Oficiales,AGOSTO,2
2017,41872,VILLAVIEJA,Oficiales,SEPTIEMBRE,2
2017,41872,VILLAVIEJA,Oficiales,OCTUBRE,2
2016,41132,CAMPOALEGRE,Industrial,ENERO,2
2016,41132,CAMPOALEGRE,Industrial,FEBRERO,2
2016,41132,CAMPOALEGRE,Industrial,MARZO,2
2016,41132,CAMPOALEGRE,Industrial,ABRIL,2
2016,41132,CAMPOALEGRE,Industrial,MAYO,2
2016,41132,CAMPOALEGRE,Industrial,JUNIO,2
2016,41132,CAMPOALEGRE,Industrial,JULIO,2
2016,41132,CAMPOALEGRE,Industrial,AGOSTO,2
2016,41132,CAMPOALEGRE,Industrial,SEPTIEMBRE,2
2016,41132,CAMPOALEGRE,Industrial,OCTUBRE,2
2016,41132,CAMPOALEGRE,Industrial,NOVIEMBRE,2
2016,41132,CAMPOALEGRE,Industrial,DICIEMBRE,2
2016,41797,TESALIA,Oficiales,ENERO,2
2016,41797,TESALIA,Oficiales,FEBRERO,2
2016,41797,TESALIA,Oficiales,MARZO,2
2016,41797,TESALIA,Oficiales,ABRIL,2
2016,41797,TESALIA,Oficiales,MAYO,2
2016,41797,TESALIA,Oficiales,JUNIO,2
2016,41797,TESALIA,Oficiales,JULIO,2
2016,41797,TESALIA,Oficiales,AGOSTO,2
2016,41797,TESALIA,Oficiales,SEPTIEMBRE,2
2016,41797,TESALIA,Oficiales,OCTUBRE,2
2016,41797,TESALIA,Oficiales,NOVIEMBRE,2
2016,41797,TESALIA,Oficiales,DICIEMBRE,2
2015,41016,AIPE,Oficiales,ENERO,2
2015,41016,AIPE,Oficiales,FEBRERO,2
2015,41016,AIPE,Oficiales,MARZO,2
2015,41016,AIPE,Oficiales,ABRIL,2
2015,41016,AIPE,Oficiales,MAYO,2
2015,41016,AIPE,Oficiales,JUNIO,2
2015,41016,AIPE,Oficiales,JULIO,2
2015,41132,CAMPOALEGRE,Industrial,FEBRERO,2
2015,41132,CAMPOALEGRE,Industrial,MARZO,2
2015,41132,CAMPOALEGRE,Industrial,ABRIL,2
2015,41132,CAMPOALEGRE,Industrial,MAYO,2
2015,41132,CAMPOALEGRE,Industrial,JUNIO,2
2015,41132,CAMPOALEGRE,Industrial,JULIO,2
2015,41132,CAMPOALEGRE,Industrial,AGOSTO,2
2015,41132,CAMPOALEGRE,Industrial,SEPTIEMBRE,2
2015,41132,CAMPOALEGRE,Industrial,OCTUBRE,2
2015,41132,CAMPOALEGRE,Industrial,NOVIEMBRE,2
2015,41132,CAMPOALEGRE,Industrial,DICIEMBRE,2
2015,41797,TESALIA,Oficiales,ENERO,2
2015,41797,TESALIA,Oficiales,FEBRERO,2
2015,41797,TESALIA,Oficiales,MARZO,2
2015,41797,TESALIA,Oficiales,ABRIL,2
2015,41797,TESALIA,Oficiales,MAYO,2
2015,41797,TESALIA,Oficiales,JUNIO,2
2015,41797,TESALIA,Oficiales,JULIO,2
2015,41797,TESALIA,Oficiales,AGOSTO,2
2015,41797,TESALIA,Oficiales,SEPTIEMBRE,2
2015,41797,TESALIA,Oficiales,OCTUBRE,2
2015,41797,TESALIA,Oficiales,NOVIEMBRE,2
2015,41797,TESALIA,Oficiales,DICIEMBRE,2
2014,41016,AIPE,Oficiales,DICIEMBRE,2
2014,41615,RIVERA,Industrial,NOVIEMBRE,2
2014,41797,TESALIA,Oficiales,NOVIEMBRE,2
2014,41797,TESALIA,Oficiales,DICIEMBRE,2
2013,41524,PALERMO,Oficiales,AGOSTO,2
2013,41615,RIVERA,Oficiales,JULIO,2
2013,41615,RIVERA,Oficiales,AGOSTO,2
2018,41078,BARAYA,Oficiales,OCTUBRE,3
2018,41078,BARAYA,Oficiales,NOVIEMBRE,3
2018,41078,BARAYA,Oficiales,DICIEMBRE,3
2018,41132,CAMPOALEGRE,Oficiales,ENERO,3
2018,41132,CAMPOALEGRE,Oficiales,FEBRERO,3
2018,41132,CAMPOALEGRE,Oficiales,MARZO,3
2018,41132,CAMPOALEGRE,Oficiales,ABRIL,3
2018,41132,CAMPOALEGRE,Oficiales,MAYO,3
2018,41132,CAMPOALEGRE,Oficiales,JUNIO,3
2018,41132,CAMPOALEGRE,Oficiales,JULIO,3
2018,41132,CAMPOALEGRE,Oficiales,AGOSTO,3
2018,41132,CAMPOALEGRE,Oficiales,SEPTIEMBRE,3
